pkid,timestamp,vin,diagnostic_id,snr_read,latitude,longitude
1,2020-03-14 01:33:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconBatteryLevelId,13,39.75946,-105.0153
2,2020-03-14 01:33:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.25,39.75946,-105.0153
3,2020-03-14 01:33:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconInRangeId,1,39.75946,-105.0153
4,2020-03-14 01:33:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30,39.75946,-105.0153
5,2020-03-14 01:33:29,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0,39.75946,-105.0153
6,2020-03-14 01:33:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,29.875,39.75946,-105.0153
7,2020-03-14 01:33:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,10,39.75946,-105.0153
8,2020-03-14 01:33:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,9,39.75946,-105.0153
9,2020-03-14 01:33:34,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,7,39.75946,-105.0153
10,2020-03-14 01:33:34,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,6,39.75946,-105.0153
11,2020-03-14 01:33:36,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.3125,39.75946,-105.0153
12,2020-03-14 01:33:36,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,6,39.75946,-105.0153
13,2020-03-14 01:33:36,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,5,39.75946,-105.0153
14,2020-03-14 01:33:39,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,5,39.75946,-105.0153
15,2020-03-14 01:33:39,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,4,39.75946,-105.0153
16,2020-03-14 01:33:42,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,3,39.75946,-105.0153
17,2020-03-14 01:33:42,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,2,39.75946,-105.0153
18,2020-03-14 01:33:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30,39.75946,-105.0153
19,2020-03-14 01:33:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75946,-105.0153
20,2020-03-14 01:33:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75946,-105.0153
21,2020-03-14 01:33:50,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.375,39.75946,-105.0153
22,2020-03-14 01:34:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30.125,39.75946,-105.0153
23,2020-03-14 01:34:05,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.4375,39.75946,-105.0153
24,2020-03-14 01:34:08,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,3,39.75946,-105.0153
25,2020-03-14 01:34:08,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,2,39.75946,-105.0153
26,2020-03-14 01:34:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75946,-105.0153
27,2020-03-14 01:34:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75946,-105.0153
28,2020-03-14 01:34:18,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30.25,39.75946,-105.0153
29,2020-03-14 01:34:26,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.000339508,39.75946,-105.0153
30,2020-03-14 01:34:26,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.5,39.75946,-105.0153
31,2020-03-14 01:34:28,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0,39.75946,-105.0153
32,2020-03-14 01:34:31,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0013504,39.75946,-105.0153
33,2020-03-14 01:34:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00215149,39.75946,-105.0153
34,2020-03-14 01:34:36,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00202942,39.75946,-105.0153
35,2020-03-14 01:34:39,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30.375,39.75946,-105.0153
36,2020-03-14 01:34:39,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0027771,39.75946,-105.0153
37,2020-03-14 01:34:41,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00315857,39.75946,-105.0153
38,2020-03-14 01:34:44,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00421143,39.75946,-105.0153
39,2020-03-14 01:34:46,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00245667,39.75946,-105.0153
40,2020-03-14 01:34:49,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00521851,39.75946,-105.0153
41,2020-03-14 01:34:49,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.5625,39.75946,-105.0153
42,2020-03-14 01:34:52,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00215149,39.75946,-105.0153
43,2020-03-14 01:34:54,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00570679,39.75946,-105.0153
44,2020-03-14 01:34:57,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30.5,39.75946,-105.0153
45,2020-03-14 01:34:57,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00315857,39.75946,-105.0153
46,2020-03-14 01:34:59,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00692749,39.75946,-105.0153
47,2020-03-14 01:35:02,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00576782,39.75946,-105.0153
48,2020-03-14 01:35:04,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00756836,39.75946,-105.0153
49,2020-03-14 01:35:07,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00735474,39.75946,-105.0153
50,2020-03-14 01:35:12,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00848389,39.75946,-105.0153
51,2020-03-14 01:35:12,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.625,39.75946,-105.0153
52,2020-03-14 01:35:15,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00921631,39.75946,-105.0153
53,2020-03-14 01:35:17,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0100098,39.75946,-105.0153
54,2020-03-14 01:35:20,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00640869,39.75946,-105.0153
55,2020-03-14 01:35:22,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30.625,39.75946,-105.0153
56,2020-03-14 01:35:22,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.010498,39.75946,-105.0153
57,2020-03-14 01:35:25,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00735474,39.75946,-105.0153
58,2020-03-14 01:35:28,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.010498,39.75946,-105.0153
59,2020-03-14 01:35:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.6875,39.75946,-105.0153
60,2020-03-14 01:35:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,3,39.75946,-105.0153
61,2020-03-14 01:35:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,2,39.75946,-105.0153
62,2020-03-14 01:35:30,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00878906,39.75946,-105.0153
63,2020-03-14 01:35:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00836182,39.75956,-105.01535
64,2020-03-14 01:35:35,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0112915,39.75956,-105.01535
65,2020-03-14 01:35:38,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0126343,39.75956,-105.01535
66,2020-03-14 01:35:38,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.75,39.75956,-105.01535
67,2020-03-14 01:35:40,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0119629,39.75956,-105.01535
68,2020-03-14 01:35:40,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75956,-105.01535
69,2020-03-14 01:35:40,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75956,-105.01535
70,2020-03-14 01:35:43,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0135498,39.75956,-105.01535
71,2020-03-14 01:35:46,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.010437,39.75956,-105.01535
72,2020-03-14 01:35:48,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0140381,39.75956,-105.01535
73,2020-03-14 01:35:51,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0133667,39.75959,-105.01543
74,2020-03-14 01:35:53,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0114746,39.75959,-105.01543
75,2020-03-14 01:35:56,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0147705,39.75959,-105.01543
76,2020-03-14 01:35:58,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.8125,39.75964,-105.01566
77,2020-03-14 01:35:59,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0140381,39.75964,-105.01566
78,2020-03-14 01:36:01,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30.75,39.75951,-105.01578
79,2020-03-14 01:36:01,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0151367,39.75951,-105.01578
80,2020-03-14 01:36:04,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0150757,39.75951,-105.01578
81,2020-03-14 01:36:06,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0151367,39.75951,-105.01578
82,2020-03-14 01:36:09,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0166016,39.75857,-105.01581
83,2020-03-14 01:36:11,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0126343,39.75857,-105.01581
84,2020-03-14 01:36:14,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0151367,39.75857,-105.01581
85,2020-03-14 01:36:14,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.875,39.75857,-105.01581
86,2020-03-14 01:36:17,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0164795,39.75857,-105.01581
87,2020-03-14 01:36:19,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0169678,39.75816,-105.01581
88,2020-03-14 01:36:22,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.017334,39.75816,-105.01581
89,2020-03-14 01:36:24,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0179443,39.75816,-105.01581
90,2020-03-14 01:36:27,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0167236,39.75713,-105.01583
91,2020-03-14 01:36:29,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0149536,39.75713,-105.01583
92,2020-03-14 01:36:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,12.9375,39.75713,-105.01583
93,2020-03-14 01:36:32,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0164795,39.75713,-105.01583
94,2020-03-14 01:36:35,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0169678,39.75713,-105.01583
95,2020-03-14 01:36:37,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.019043,39.75713,-105.01583
96,2020-03-14 01:36:40,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0185547,39.75595,-105.01583
97,2020-03-14 01:36:42,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0155029,39.75595,-105.01583
98,2020-03-14 01:36:42,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13,39.75595,-105.01583
99,2020-03-14 01:36:45,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0196533,39.75595,-105.01583
100,2020-03-14 01:36:48,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,30.875,39.75524,-105.01578
101,2020-03-14 01:36:48,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0179443,39.75524,-105.01578
102,2020-03-14 01:36:50,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0202637,39.75524,-105.01578
103,2020-03-14 01:36:53,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0164795,39.75496,-105.01596
104,2020-03-14 01:36:55,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0202637,39.75496,-105.01596
105,2020-03-14 01:36:58,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0185547,39.75496,-105.01596
106,2020-03-14 01:36:58,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.0625,39.75496,-105.01596
107,2020-03-14 01:37:00,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0203857,39.75491,-105.01732
108,2020-03-14 01:37:03,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0196533,39.75491,-105.01732
109,2020-03-14 01:37:06,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0218506,39.75491,-105.01732
110,2020-03-14 01:37:06,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,3,39.75491,-105.01732
111,2020-03-14 01:37:06,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,2,39.75491,-105.01732
112,2020-03-14 01:37:08,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0219727,39.75491,-105.01732
113,2020-03-14 01:37:11,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.125,39.75488,-105.01868
114,2020-03-14 01:37:13,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0223389,39.75488,-105.01868
115,2020-03-14 01:37:16,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0206299,39.75488,-105.01868
116,2020-03-14 01:37:16,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75488,-105.01868
117,2020-03-14 01:37:16,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75488,-105.01868
118,2020-03-14 01:37:18,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0219727,39.75488,-105.01868
119,2020-03-14 01:37:21,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0228271,39.75488,-105.01868
120,2020-03-14 01:37:24,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0233154,39.75488,-105.01868
121,2020-03-14 01:37:26,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0234375,39.75488,-105.01868
122,2020-03-14 01:37:26,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.1875,39.75488,-105.01868
123,2020-03-14 01:37:29,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0219727,39.75488,-105.01868
124,2020-03-14 01:37:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,1,39.75488,-105.01868
125,2020-03-14 01:37:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,0,39.75488,-105.01868
126,2020-03-14 01:37:31,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0200195,39.75478,-105.02282
127,2020-03-14 01:37:34,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.022583,39.75478,-105.02282
128,2020-03-14 01:37:34,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75478,-105.02282
129,2020-03-14 01:37:34,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75478,-105.02282
130,2020-03-14 01:37:36,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.25,39.75478,-105.02282
131,2020-03-14 01:37:37,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0236816,39.75478,-105.02282
132,2020-03-14 01:37:39,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0206299,39.75478,-105.02282
133,2020-03-14 01:37:42,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0241699,39.75478,-105.02282
134,2020-03-14 01:37:44,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0246582,39.75478,-105.02282
135,2020-03-14 01:37:47,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0249023,39.75478,-105.02282
136,2020-03-14 01:37:49,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0246582,39.75478,-105.02282
137,2020-03-14 01:37:52,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0227051,39.75486,-105.02331
138,2020-03-14 01:37:55,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0256348,39.75486,-105.02331
139,2020-03-14 01:37:55,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.3125,39.75486,-105.02331
140,2020-03-14 01:37:57,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0236816,39.75483,-105.02333
141,2020-03-14 01:38:00,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0255127,39.75483,-105.02333
142,2020-03-14 01:38:02,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0256348,39.7548,-105.0241
143,2020-03-14 01:38:05,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.375,39.7548,-105.0241
144,2020-03-14 01:38:07,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0262451,39.7548,-105.0241
145,2020-03-14 01:38:10,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0228271,39.7548,-105.0241
146,2020-03-14 01:38:13,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0263672,39.7548,-105.0241
147,2020-03-14 01:38:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,1,39.7548,-105.0241
148,2020-03-14 01:38:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,0,39.7548,-105.0241
149,2020-03-14 01:38:15,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.026123,39.7548,-105.0241
150,2020-03-14 01:38:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.4375,39.7548,-105.0241
151,2020-03-14 01:38:18,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0255127,39.75475,-105.02669
152,2020-03-14 01:38:18,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75475,-105.02669
153,2020-03-14 01:38:18,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75475,-105.02669
154,2020-03-14 01:38:20,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0268555,39.75475,-105.02669
155,2020-03-14 01:38:23,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0256348,39.75475,-105.02669
156,2020-03-14 01:38:25,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,0,39.75475,-105.02669
157,2020-03-14 01:38:26,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0236816,39.75475,-105.02669
158,2020-03-14 01:38:26,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,1,39.75475,-105.02669
159,2020-03-14 01:38:28,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0275879,39.75475,-105.02669
160,2020-03-14 01:38:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.5,39.75475,-105.02669
161,2020-03-14 01:38:31,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0235596,39.75475,-105.02779
162,2020-03-14 01:38:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0268555,39.75475,-105.02779
163,2020-03-14 01:38:33,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75475,-105.02779
164,2020-03-14 01:38:33,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75475,-105.02779
165,2020-03-14 01:38:36,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0236816,39.75475,-105.02779
166,2020-03-14 01:38:38,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0275879,39.75475,-105.02879
167,2020-03-14 01:38:44,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0236816,39.75475,-105.02879
168,2020-03-14 01:38:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.5625,39.75475,-105.02879
169,2020-03-14 01:38:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,1,39.75475,-105.02879
170,2020-03-14 01:38:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,0,39.75475,-105.02879
171,2020-03-14 01:38:46,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0284424,39.75475,-105.02879
172,2020-03-14 01:38:51,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0290527,39.75483,-105.0295
173,2020-03-14 01:38:54,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0284424,39.75483,-105.0295
174,2020-03-14 01:38:54,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.625,39.75483,-105.0295
175,2020-03-14 01:38:54,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75483,-105.0295
176,2020-03-14 01:38:54,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75483,-105.0295
177,2020-03-14 01:38:56,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0283203,39.75483,-105.0295
178,2020-03-14 01:38:59,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0290527,39.75483,-105.0295
179,2020-03-14 01:39:04,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0263672,39.75486,-105.02953
180,2020-03-14 01:39:07,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0290527,39.75486,-105.02953
181,2020-03-14 01:39:07,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.6875,39.75486,-105.02953
182,2020-03-14 01:39:09,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0296631,39.75483,-105.02986
183,2020-03-14 01:39:14,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.026123,39.75462,-105.02994
184,2020-03-14 01:39:17,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0301514,39.75462,-105.02994
185,2020-03-14 01:39:17,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.75,39.75462,-105.02994
186,2020-03-14 01:39:20,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.026001,39.75462,-105.02994
187,2020-03-14 01:39:22,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0275879,39.75462,-105.02994
188,2020-03-14 01:39:25,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0301514,39.75462,-105.02994
189,2020-03-14 01:39:27,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0256348,39.75253,-105.02992
190,2020-03-14 01:39:30,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.8125,39.75253,-105.02992
191,2020-03-14 01:39:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0263672,39.75253,-105.02992
192,2020-03-14 01:39:35,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0296631,39.75253,-105.02992
193,2020-03-14 01:39:38,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.03125,39.75253,-105.02992
194,2020-03-14 01:39:40,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0301514,39.75183,-105.02992
195,2020-03-14 01:39:43,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0290527,39.75183,-105.02992
